epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,13512.6,1.60991,1.57321,1.5674,0.61944,0.56245,0.60638,0.31221,1.59881,1.40522,1.60193,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
33,13904.2,1.60983,1.57351,1.5755,0.61988,0.56618,0.60858,0.31257,1.59852,1.39894,1.60407,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
34,14267.4,1.59764,1.56023,1.56703,0.62193,0.56064,0.61102,0.31545,1.59622,1.39051,1.60009,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
35,14650.7,1.59962,1.54817,1.55872,0.61537,0.57292,0.61102,0.31695,1.59683,1.38522,1.6003,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
36,15060.1,1.59025,1.53412,1.55033,0.62173,0.56561,0.61195,0.31824,1.59626,1.38186,1.59983,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
37,15470.6,1.5859,1.52843,1.55008,0.61419,0.574,0.6137,0.31911,1.58878,1.37798,1.59481,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
38,15871.4,1.58303,1.51994,1.5445,0.6239,0.57108,0.61565,0.3199,1.5871,1.3748,1.59276,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
39,16260.5,1.57599,1.51468,1.54275,0.61775,0.57374,0.6151,0.31919,1.58949,1.373,1.59378,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
40,16643.9,1.57442,1.50726,1.53673,0.61854,0.58405,0.61869,0.32004,1.58905,1.37009,1.59041,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
41,17042.2,1.56269,1.49803,1.52933,0.62107,0.58902,0.62165,0.32149,1.58707,1.36696,1.58881,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
42,17433.9,1.56775,1.49415,1.53491,0.62573,0.58665,0.62205,0.32201,1.5863,1.36274,1.58827,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,17832.2,1.56716,1.48327,1.53031,0.63142,0.58404,0.62284,0.3231,1.58606,1.35977,1.58685,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,18207.7,1.55482,1.47422,1.51763,0.63541,0.582,0.62185,0.3244,1.58604,1.35691,1.58448,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,18607,1.55816,1.46992,1.52017,0.63908,0.57986,0.6237,0.32536,1.58756,1.35544,1.58399,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,19002.9,1.55401,1.45735,1.51901,0.64468,0.57504,0.62358,0.3259,1.58812,1.35343,1.58419,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,19391,1.55342,1.44843,1.51664,0.64614,0.57221,0.62528,0.32639,1.58843,1.35058,1.58398,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,19805,1.54472,1.44364,1.51561,0.64617,0.57642,0.62557,0.32666,1.58847,1.34792,1.58376,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,20176.6,1.53786,1.43251,1.50653,0.64998,0.57567,0.62639,0.32736,1.58836,1.34464,1.583,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,20576.3,1.54167,1.42915,1.49963,0.6505,0.57443,0.62757,0.32851,1.58902,1.34263,1.58234,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,20986.6,1.53767,1.42369,1.50287,0.64749,0.5749,0.62812,0.32879,1.58979,1.34193,1.58225,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,21404.1,1.52923,1.41072,1.49621,0.65666,0.57228,0.62973,0.32899,1.58933,1.33961,1.58133,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,21795.4,1.52713,1.40343,1.48935,0.65153,0.57567,0.63041,0.32914,1.58997,1.33811,1.5807,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,22222.1,1.52196,1.39953,1.48853,0.64879,0.57769,0.62981,0.32878,1.58991,1.33546,1.57996,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,22750.2,1.52133,1.39427,1.49112,0.65115,0.5773,0.63045,0.32916,1.59048,1.33418,1.57992,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,23140.4,1.52576,1.38883,1.48808,0.64978,0.58118,0.6319,0.32928,1.59089,1.33285,1.57951,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,23517.3,1.51386,1.37567,1.47473,0.65051,0.57955,0.63235,0.32984,1.59113,1.33089,1.57923,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,23897.9,1.51368,1.36923,1.47967,0.65103,0.5794,0.63325,0.32998,1.59123,1.32974,1.57892,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,24260.7,1.50923,1.37072,1.47555,0.6572,0.57879,0.63435,0.33054,1.59155,1.32839,1.57896,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,24664.4,1.50875,1.35787,1.47347,0.65693,0.58003,0.63493,0.33057,1.59206,1.326,1.57847,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,25073.8,1.50189,1.34554,1.46727,0.65597,0.57997,0.63584,0.33056,1.59201,1.32542,1.57752,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
