epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
70,22562.7,1.47449,1.39377,1.42954,0.65734,0.58018,0.63465,0.33297,1.58756,1.40532,1.56756,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,22885.8,1.47259,1.39287,1.42768,0.65525,0.58198,0.63416,0.33315,1.58794,1.40412,1.56728,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,23218.2,1.47141,1.39732,1.43154,0.64945,0.58273,0.63417,0.33283,1.5887,1.40307,1.5672,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,23543.1,1.45801,1.3787,1.41523,0.65767,0.58085,0.6345,0.33263,1.58922,1.40205,1.56649,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,23855.1,1.46525,1.38308,1.42213,0.66434,0.57965,0.63628,0.33284,1.58969,1.4003,1.56616,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,24153.7,1.45516,1.37107,1.41729,0.66433,0.58049,0.63625,0.33293,1.59039,1.3992,1.56601,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,24477.8,1.44944,1.3563,1.40727,0.66571,0.5772,0.63639,0.33354,1.59152,1.39783,1.56625,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,24811.9,1.45196,1.35615,1.40954,0.6686,0.57428,0.63557,0.33329,1.59227,1.39692,1.56602,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,25146.1,1.44704,1.34944,1.40451,0.66849,0.5754,0.63627,0.33344,1.59295,1.39655,1.56579,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,25473.1,1.44296,1.3483,1.40574,0.66142,0.57909,0.63605,0.33385,1.59354,1.39603,1.56573,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,25778.9,1.43705,1.33519,1.39754,0.66399,0.57656,0.63658,0.33387,1.59432,1.39497,1.56554,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,26084.1,1.43755,1.33511,1.39927,0.66461,0.57684,0.63657,0.33373,1.59528,1.39392,1.56544,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,26405.4,1.42706,1.32188,1.38738,0.65823,0.58144,0.63706,0.33389,1.59619,1.39336,1.56505,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
