epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,10434.3,1.61452,1.68279,1.57683,0.61237,0.57602,0.60733,0.30983,1.60285,1.51671,1.61266,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
33,10756.3,1.61316,1.68178,1.58064,0.61979,0.57226,0.60785,0.31154,1.60003,1.51651,1.61065,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
34,11078.8,1.60131,1.66473,1.57496,0.62335,0.57098,0.6109,0.31199,1.59874,1.50703,1.60994,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
35,11400.4,1.60459,1.6537,1.56492,0.61141,0.58288,0.61335,0.3136,1.60083,1.50339,1.60513,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
36,11711.1,1.59517,1.64332,1.55561,0.61476,0.5817,0.61331,0.31456,1.5997,1.4964,1.60111,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
37,12029.6,1.58817,1.63974,1.55454,0.63035,0.57102,0.61443,0.31726,1.59562,1.48858,1.5967,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
38,12353.4,1.58608,1.62744,1.54882,0.63359,0.57196,0.61525,0.31804,1.5948,1.48354,1.59425,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
39,12668.4,1.58001,1.62314,1.54954,0.63484,0.57262,0.61648,0.31991,1.59281,1.48224,1.59339,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
40,12983.3,1.57812,1.61388,1.53988,0.63152,0.57017,0.61678,0.32102,1.59313,1.47769,1.59274,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
41,13305.3,1.56724,1.6019,1.53224,0.62849,0.57728,0.61897,0.32087,1.591,1.47525,1.59027,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
42,13626.7,1.57106,1.59802,1.53237,0.62431,0.58238,0.61947,0.32155,1.59097,1.47137,1.59001,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,13949.4,1.56901,1.59032,1.52975,0.62275,0.58653,0.61899,0.32243,1.58963,1.46866,1.58944,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,14250.7,1.55913,1.58239,1.51937,0.62736,0.5832,0.62144,0.3235,1.58733,1.46522,1.58626,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,14567.6,1.56157,1.57505,1.52395,0.62549,0.58412,0.62286,0.32283,1.58649,1.46302,1.58533,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,14893,1.55651,1.56464,1.51761,0.62378,0.58149,0.62277,0.32361,1.58575,1.46018,1.5835,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,15215.8,1.5584,1.55992,1.51096,0.62507,0.58276,0.62377,0.32423,1.58557,1.45795,1.58234,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,15524.2,1.55079,1.55334,1.51039,0.6291,0.58083,0.62546,0.32441,1.58406,1.4575,1.58001,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,15844.5,1.54227,1.53914,1.507,0.63734,0.57906,0.62635,0.3251,1.58455,1.4551,1.57905,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,16165.7,1.54709,1.54359,1.50093,0.64212,0.57417,0.62611,0.32486,1.58498,1.45323,1.57808,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,16488.8,1.54263,1.5327,1.5021,0.63892,0.57408,0.62384,0.32491,1.5855,1.45329,1.57763,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,16810.7,1.53734,1.52316,1.49492,0.64492,0.57309,0.6252,0.32546,1.58701,1.45145,1.57768,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,17130,1.53014,1.51442,1.48833,0.64162,0.57635,0.62673,0.32637,1.58764,1.44961,1.57735,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,17452,1.5243,1.51093,1.48675,0.64171,0.57834,0.62815,0.32646,1.5882,1.44731,1.57693,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,17773.2,1.52568,1.50446,1.49056,0.63517,0.57891,0.62707,0.32687,1.5887,1.44611,1.57706,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,18092.2,1.52861,1.50545,1.48259,0.64116,0.57676,0.62838,0.32695,1.58896,1.44462,1.57596,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,18422.9,1.51766,1.48756,1.46483,0.64386,0.57875,0.62858,0.32738,1.58916,1.44261,1.57482,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,18758.1,1.51783,1.48477,1.47428,0.64887,0.57679,0.62864,0.32718,1.58884,1.44111,1.57387,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,19095.9,1.51398,1.48647,1.47224,0.64827,0.57869,0.62963,0.32768,1.58864,1.44062,1.57378,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,19431.4,1.51254,1.46836,1.46721,0.64571,0.57742,0.62925,0.32783,1.58899,1.43877,1.57314,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,19765.2,1.5069,1.45784,1.45916,0.65054,0.57566,0.62982,0.32808,1.589,1.43776,1.57215,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,20099.8,1.49664,1.45082,1.45718,0.65077,0.57427,0.62984,0.32852,1.58906,1.4352,1.57184,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,20433.2,1.49832,1.45348,1.45692,0.64758,0.57491,0.62919,0.32879,1.58922,1.43314,1.5713,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,20770.4,1.49591,1.44207,1.4531,0.64592,0.57969,0.63031,0.32937,1.58955,1.43221,1.57057,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,21105.6,1.49622,1.43599,1.44985,0.6469,0.57704,0.63011,0.32921,1.58974,1.43105,1.56984,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,21437,1.49121,1.42566,1.44566,0.64442,0.57832,0.62911,0.32929,1.58972,1.43011,1.56946,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,21766.8,1.48511,1.42537,1.43868,0.64921,0.57275,0.62955,0.32971,1.58991,1.42895,1.56905,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,22102.6,1.48264,1.41479,1.43898,0.64922,0.57631,0.6291,0.32983,1.5903,1.42691,1.56844,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,22437.1,1.47813,1.41114,1.43462,0.64891,0.57925,0.6301,0.32988,1.59016,1.42617,1.56773,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,22764.3,1.47209,1.3945,1.42862,0.65104,0.57917,0.63067,0.33,1.59145,1.42549,1.56821,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,23089.9,1.47131,1.39642,1.42483,0.65515,0.57819,0.63128,0.33066,1.59168,1.42477,1.56767,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,23416.2,1.47125,1.39909,1.42796,0.65379,0.57975,0.63144,0.33069,1.59186,1.42413,1.56708,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,23742.3,1.45954,1.37587,1.41864,0.6492,0.58093,0.63149,0.33038,1.59275,1.42262,1.56632,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,24074.4,1.46191,1.38075,1.41496,0.65063,0.58294,0.63224,0.33098,1.59342,1.42133,1.56586,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,24396.4,1.45514,1.36947,1.41597,0.65363,0.57874,0.63247,0.33084,1.59398,1.42108,1.56517,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,24720.3,1.44826,1.35696,1.40602,0.65267,0.57803,0.63241,0.33089,1.59436,1.42074,1.56493,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,25043.5,1.44751,1.35799,1.40441,0.65317,0.57839,0.63257,0.33136,1.59563,1.41994,1.56462,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,25366.4,1.44407,1.35267,1.40118,0.65436,0.57831,0.63267,0.33125,1.59519,1.42,1.5634,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,25683.8,1.44035,1.35078,1.40428,0.65668,0.57586,0.63298,0.33135,1.59538,1.41965,1.56285,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,26000.2,1.43494,1.3347,1.39593,0.65714,0.58305,0.6337,0.33121,1.59614,1.41898,1.56272,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,26321.9,1.43704,1.33359,1.39559,0.65277,0.58296,0.63337,0.33149,1.59722,1.41757,1.56285,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,26641.6,1.4278,1.32144,1.393,0.65078,0.58463,0.63345,0.33161,1.59874,1.4167,1.56305,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,26964.3,1.4251,1.32232,1.38676,0.65057,0.58412,0.63316,0.33111,1.59953,1.41604,1.56266,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,27284.7,1.41902,1.31821,1.38417,0.65056,0.58534,0.63334,0.33159,1.60015,1.4149,1.56256,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,27606.5,1.41809,1.30685,1.38078,0.64581,0.59215,0.63334,0.33146,1.60094,1.41335,1.56261,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,27929,1.4129,1.30303,1.38025,0.64363,0.59141,0.63371,0.33179,1.60199,1.41271,1.56247,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,28262.5,1.40991,1.29753,1.3753,0.64496,0.59026,0.63386,0.33158,1.60297,1.4117,1.56234,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,28595.7,1.40907,1.28715,1.36781,0.64646,0.58935,0.63383,0.33164,1.60332,1.41168,1.56183,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,28917,1.39829,1.27471,1.36323,0.64093,0.59155,0.63323,0.33168,1.60404,1.41183,1.56156,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,29240.5,1.39689,1.26995,1.35733,0.64408,0.59155,0.63367,0.33134,1.60512,1.4115,1.56153,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,29563.7,1.39158,1.26478,1.3585,0.64888,0.59059,0.63404,0.33126,1.60652,1.41046,1.56193,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,29887.1,1.38979,1.26234,1.35194,0.6498,0.58845,0.63268,0.33109,1.60764,1.41034,1.56189,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,30202.7,1.38235,1.25249,1.34788,0.65342,0.58687,0.63233,0.33015,1.60863,1.41065,1.56173,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,30529.1,1.37719,1.25091,1.34121,0.65264,0.58753,0.63194,0.33012,1.60948,1.41049,1.56141,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,30852.4,1.36888,1.23441,1.339,0.66231,0.5825,0.6315,0.32983,1.61073,1.41105,1.56158,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,31166.9,1.37106,1.23323,1.34104,0.66267,0.58101,0.63068,0.32967,1.6123,1.4114,1.56198,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,31489.7,1.35874,1.21963,1.33395,0.66397,0.58114,0.63078,0.3292,1.6142,1.41192,1.56267,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,31807.8,1.35803,1.21308,1.327,0.66564,0.58195,0.63133,0.32898,1.61596,1.41178,1.56339,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,32130.2,1.35842,1.21678,1.32681,0.66057,0.58245,0.63088,0.32889,1.61708,1.41191,1.56348,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,32452.9,1.35082,1.20828,1.32177,0.65887,0.58248,0.63015,0.32848,1.6178,1.41214,1.56355,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,32779.6,1.34791,1.20067,1.32038,0.65512,0.58445,0.63041,0.32795,1.61914,1.41307,1.56381,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,33101.4,1.3426,1.19442,1.31545,0.65425,0.58392,0.62926,0.32754,1.62075,1.41336,1.56427,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,33422.5,1.33731,1.18044,1.30879,0.65706,0.58259,0.62889,0.32721,1.62224,1.41399,1.56466,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
104,33748.9,1.33669,1.17795,1.30669,0.65941,0.57941,0.62819,0.32705,1.62341,1.41496,1.56448,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,34081.9,1.33329,1.17212,1.30518,0.65998,0.57936,0.62793,0.3271,1.62574,1.41568,1.56522,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,34418.5,1.31976,1.16139,1.29749,0.65921,0.58098,0.62767,0.32679,1.6266,1.4161,1.565,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
