epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,14399.1,1.60254,1.71568,1.73483,0.63286,0.56482,0.61319,0.3155,1.58718,1.46836,1.75009,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
33,14837.2,1.59846,1.71008,1.73589,0.63452,0.56713,0.61808,0.31898,1.58527,1.45897,1.75069,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
34,15281.1,1.59044,1.69625,1.72838,0.63978,0.56236,0.61973,0.3217,1.58023,1.45506,1.74349,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
35,15726.5,1.59233,1.68784,1.72648,0.6466,0.55999,0.61975,0.32103,1.5809,1.45013,1.74627,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
36,16149.4,1.58293,1.67197,1.7245,0.64056,0.56566,0.62319,0.3237,1.58017,1.44716,1.74441,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
37,16590.7,1.57629,1.66681,1.72587,0.64942,0.55845,0.62426,0.32515,1.57865,1.43887,1.74654,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
38,17020.7,1.57651,1.65263,1.71477,0.65053,0.56501,0.62583,0.32621,1.58009,1.43264,1.74506,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
39,17462.2,1.57156,1.64318,1.71067,0.64898,0.56689,0.62777,0.32596,1.58109,1.42999,1.74473,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
40,17899.7,1.57072,1.63343,1.69966,0.64512,0.56771,0.62816,0.32746,1.57992,1.42484,1.74141,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
41,18329,1.55598,1.62521,1.69294,0.65092,0.56646,0.62874,0.32812,1.5805,1.42032,1.7396,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
